datetime,version,stock_code,stock_name,entry_mode,decision,reason,score,current_price,high_gap,history_available_sec,history_sample_count,price_change_15s,price_change_15s_actual_sec,price_change_30s,price_change_30s_actual_sec,price_change_60s,price_change_60s_actual_sec,price_change_120s,price_change_120s_actual_sec,price_change_180s,price_change_180s_actual_sec,price_change_300s,price_change_300s_actual_sec,high_gap_change_30s,high_gap_change_30s_actual_sec,high_gap_change_60s,high_gap_change_60s_actual_sec,high_gap_change_120s,high_gap_change_120s_actual_sec,high_gap_change_180s,high_gap_change_180s_actual_sec,high_gap_change_300s,high_gap_change_300s_actual_sec,watch_start_time,watch_start_price,watch_start_score,watch_to_signal_sec,watch_episode_id,watch_episode_start_time,watch_episode_start_price,watch_episode_start_score,watch_episode_to_signal_sec,first_75_time,first_75_price,first_75_score,first_75_pre_result,first_75_pre_reason,pre_entry_type,first_75_to_pre_entry_sec,pre_history_rule,first_signal_time,first_signal_price,confirm_delay_sec,confirm_rise_pct,confirm_observation_status,confirm_observation_reason
2026-08-25 10:49:35.606,v1.6.3,278470,에이피알,BASE,ENTER,75_SCORE,85,436000.0,0.0,588.2488169670105,39,0.34522439585730724,15.47870397567749,0.4608294930875576,30.490034580230713,0.4608294930875576,60.80433535575867,0.4608294930875576,122.29066061973572,0.4608294930875576,184.1496856212616,0.8092485549132947,292.4841320514679,0.0,30.490034580230713,0.0,60.80433535575867,0.0,122.29066061973572,0.0,184.1496856212616,-0.3456221198156682,292.4841320514679,2026-08-25 10:34:25.182,430000.0,71.0,897.79292,20260825_278470_E006,2026-08-25 10:41:39.010,430000.0,71.0,463.964964,2026-08-25 10:49:22.975,436000.0,85.0,FAIL,HIGH_GAP_60S_NOT_DOWN,,,,,,,,,
2026-08-25 10:49:35.625,v1.6.3,278470,에이피알,PRE_HISTORY,SKIP,HIGH_GAP_60S_NOT_DOWN,85,436000.0,0.0,588.2488169670105,39,0.34522439585730724,15.47870397567749,0.4608294930875576,30.490034580230713,0.4608294930875576,60.80433535575867,0.4608294930875576,122.29066061973572,0.4608294930875576,184.1496856212616,0.8092485549132947,292.4841320514679,0.0,30.490034580230713,0.0,60.80433535575867,0.0,122.29066061973572,0.0,184.1496856212616,-0.3456221198156682,292.4841320514679,2026-08-25 10:34:25.182,430000.0,71.0,897.79292,20260825_278470_E006,2026-08-25 10:41:39.010,430000.0,71.0,463.964964,2026-08-25 10:49:22.975,436000.0,85.0,FAIL,HIGH_GAP_60S_NOT_DOWN,,,HIGH_GAP_60S_NOT_DOWN,,,,,,
2026-08-25 10:49:35.641,v1.6.3,278470,에이피알,CONFIRM,PENDING,FIRST_75_SIGNAL,85,436000.0,0.0,588.2488169670105,39,0.34522439585730724,15.47870397567749,0.4608294930875576,30.490034580230713,0.4608294930875576,60.80433535575867,0.4608294930875576,122.29066061973572,0.4608294930875576,184.1496856212616,0.8092485549132947,292.4841320514679,0.0,30.490034580230713,0.0,60.80433535575867,0.0,122.29066061973572,0.0,184.1496856212616,-0.3456221198156682,292.4841320514679,2026-08-25 10:34:25.182,430000.0,71.0,897.79292,20260825_278470_E006,2026-08-25 10:41:39.010,430000.0,71.0,463.964964,2026-08-25 10:49:22.975,436000.0,85.0,FAIL,HIGH_GAP_60S_NOT_DOWN,,,,2026-08-25 10:49:22.975,436000.0,,,PENDING,FIRST_75_SIGNAL
2026-08-25 10:49:51.647,v1.6.3,278470,에이피알,CONFIRM,SKIP,RISE_BELOW_CONFIRM,85,436000.0,0.0,588.9821875095367,39,0.0,16.10319447517395,0.34522439585730724,31.58189845085144,0.4608294930875576,61.901161670684814,0.4608294930875576,122.52894616127014,0.4608294930875576,184.57053685188293,0.8092485549132947,293.1288447380066,-0.11494252873563218,31.58189845085144,0.0,61.901161670684814,0.0,122.52894616127014,0.0,184.57053685188293,-0.3456221198156682,293.1288447380066,2026-08-25 10:34:25.182,430000.0,71.0,897.79292,20260825_278470_E006,2026-08-25 10:41:39.010,430000.0,71.0,463.964964,2026-08-25 10:49:22.975,436000.0,85.0,FAIL,HIGH_GAP_60S_NOT_DOWN,,,,2026-08-25 10:49:22.975,436000.0,28.672267,0.0,EVALUABLE,SCORED
2026-08-25 10:49:51.659,v1.6.3,278470,에이피알,PRE_HISTORY,SKIP,HIGH_GAP_60S_NOT_DOWN,85,436000.0,0.0,588.9821875095367,39,0.0,16.10319447517395,0.34522439585730724,31.58189845085144,0.4608294930875576,61.901161670684814,0.4608294930875576,122.52894616127014,0.4608294930875576,184.57053685188293,0.8092485549132947,293.1288447380066,-0.11494252873563218,31.58189845085144,0.0,61.901161670684814,0.0,122.52894616127014,0.0,184.57053685188293,-0.3456221198156682,293.1288447380066,2026-08-25 10:34:25.182,430000.0,71.0,913.896114,20260825_278470_E006,2026-08-25 10:41:39.010,430000.0,71.0,480.068158,2026-08-25 10:49:22.975,436000.0,85.0,FAIL,HIGH_GAP_60S_NOT_DOWN,,,HIGH_GAP_60S_NOT_DOWN,,,,,,
2026-08-25 10:50:07.167,v1.6.3,278470,에이피알,PRE_HISTORY,SKIP,HIGH_GAP_60S_NOT_DOWN,85,437000.0,0.0,588.7943489551544,39,0.22935779816513763,15.592013120651245,0.22935779816513763,31.695207595825195,0.6912442396313364,62.18524217605591,0.8073817762399077,123.03483271598816,0.6912442396313364,185.09897708892822,0.8655510675129832,293.2118787765503,0.0,31.695207595825195,0.0,62.18524217605591,-0.1152073732718894,123.03483271598816,0.0,185.09897708892822,-0.1728110599078341,293.2118787765503,2026-08-25 10:34:25.182,430000.0,71.0,929.488127,20260825_278470_E006,2026-08-25 10:41:39.010,430000.0,71.0,495.660171,2026-08-25 10:49:22.975,436000.0,85.0,FAIL,HIGH_GAP_60S_NOT_DOWN,,,HIGH_GAP_60S_NOT_DOWN,,,,,,
2026-08-25 10:50:22.699,v1.6.3,278470,에이피알,PRE_HISTORY,ENTER,PASS,80,437500.0,0.1141552511415525,588.8921692371368,39,0.11441647597254005,15.515985250473022,0.34403669724770647,31.107998371124268,0.6904487917146145,62.68989682197571,0.8064516129032258,123.1585328578949,0.8064516129032258,184.67073822021484,1.0392609699769053,292.88158321380615,0.1141552511415525,31.107998371124268,-0.0007872775940796772,62.68989682197571,0.1141552511415525,123.1585328578949,0.1141552511415525,184.67073822021484,-0.1162594954022263,292.88158321380615,2026-08-25 10:34:25.182,430000.0,71.0,945.004113,20260825_278470_E006,2026-08-25 10:41:39.010,430000.0,71.0,511.176157,2026-08-25 10:49:22.975,436000.0,85.0,FAIL,HIGH_GAP_60S_NOT_DOWN,LATER_PASS,47.211193,PASS,,,,,,
2026-08-25 13:43:14.754,v1.6.3,001820,삼화콘덴서,BASE,ENTER,75_SCORE,82,103300.0,0.1932367149758454,576.9319460391998,26,0.48638132295719844,29.236467361450195,0.48638132295719844,29.236467361450195,2.1760633036597428,50.03491401672363,3.093812375249501,120.19375777244568,2.68389662027833,186.71763968467712,3.3000000000000003,298.58443880081177,0.1932367149758454,29.236467361450195,0.09442248572683355,50.03491401672363,-0.500519479275889,120.19375777244568,-0.10408736827489792,186.71763968467712,-0.602783185521667,274.75481271743774,2026-08-25 13:38:15.034,99700.0,60.0,274.754813,20260825_001820_E001,2026-08-25 13:38:15.034,99700.0,60.0,274.754813,2026-08-25 13:42:49.789,103300.0,82.0,FAIL,HIGH_GAP_60S_NOT_DOWN,,,,,,,,,
2026-08-25 13:43:14.783,v1.6.3,001820,삼화콘덴서,PRE_HISTORY,SKIP,HIGH_GAP_60S_NOT_DOWN,82,103300.0,0.1932367149758454,576.9319460391998,26,0.48638132295719844,29.236467361450195,0.48638132295719844,29.236467361450195,2.1760633036597428,50.03491401672363,3.093812375249501,120.19375777244568,2.68389662027833,186.71763968467712,3.3000000000000003,298.58443880081177,0.1932367149758454,29.236467361450195,0.09442248572683355,50.03491401672363,-0.500519479275889,120.19375777244568,-0.10408736827489792,186.71763968467712,-0.602783185521667,274.75481271743774,2026-08-25 13:38:15.034,99700.0,60.0,274.754813,20260825_001820_E001,2026-08-25 13:38:15.034,99700.0,60.0,274.754813,2026-08-25 13:42:49.789,103300.0,82.0,FAIL,HIGH_GAP_60S_NOT_DOWN,,,HIGH_GAP_60S_NOT_DOWN,,,,,,
2026-08-25 13:43:14.789,v1.6.3,001820,삼화콘덴서,CONFIRM,PENDING,FIRST_75_SIGNAL,82,103300.0,0.1932367149758454,576.9319460391998,26,0.48638132295719844,29.236467361450195,0.48638132295719844,29.236467361450195,2.1760633036597428,50.03491401672363,3.093812375249501,120.19375777244568,2.68389662027833,186.71763968467712,3.3000000000000003,298.58443880081177,0.1932367149758454,29.236467361450195,0.09442248572683355,50.03491401672363,-0.500519479275889,120.19375777244568,-0.10408736827489792,186.71763968467712,-0.602783185521667,274.75481271743774,2026-08-25 13:38:15.034,99700.0,60.0,274.754813,20260825_001820_E001,2026-08-25 13:38:15.034,99700.0,60.0,274.754813,2026-08-25 13:42:49.789,103300.0,82.0,FAIL,HIGH_GAP_60S_NOT_DOWN,,,,2026-08-25 13:42:49.789,103300.0,,,PENDING,FIRST_75_SIGNAL
2026-08-25 13:43:49.411,v1.6.3,001820,삼화콘덴서,CONFIRM,SKIP,TIMEOUT,71,102800.0,0.6763285024154589,585.17302775383,26,0.0,0.0,-0.48402710551790895,30.86203622817993,0.0,60.09850358963013,2.697302697302697,126.64404106140137,2.697302697302697,173.28766632080078,3.1093279839518555,305.6168489456177,0.48309178743961356,30.86203622817993,0.6763285024154589,60.09850358963013,-0.1165357195865232,126.64404106140137,-0.1165357195865232,173.28766632080078,-0.11969139808205342,305.6168489456177,2026-08-25 13:38:15.034,99700.0,60.0,274.754813,20260825_001820_E001,2026-08-25 13:38:15.034,99700.0,60.0,274.754813,2026-08-25 13:42:49.789,103300.0,82.0,FAIL,HIGH_GAP_60S_NOT_DOWN,,,,2026-08-25 13:42:49.789,103300.0,59.61964,-0.48402710551790895,EVALUABLE,SCORED
2026-08-25 13:57:38.999,v1.6.3,001820,삼화콘덴서,PRE_HISTORY,ENTER,PASS,75,106000.0,0.7490636704119851,583.0949079990387,22,0.8563273073263558,25.864372968673706,0.8563273073263558,25.864372968673706,0.6647673314339981,53.70536231994629,0.7604562737642585,129.38748478889465,1.338432122370937,185.80222296714783,1.727447216890595,302.7469570636749,-0.19344339839103086,25.864372968673706,-0.00494198463042772,53.70536231994629,-0.09919269151072929,129.38748478889465,-0.6646969327925389,185.80222296714783,0.27150875159632126,302.7469570636749,2026-08-25 13:38:15.034,99700.0,60.0,1137.803183,20260825_001820_E002,2026-08-25 13:48:58.396,103700.0,64.0,494.441534,2026-08-25 13:42:49.789,103300.0,82.0,FAIL,HIGH_GAP_60S_NOT_DOWN,LATER_PASS,863.04837,PASS,,,,,,
2026-08-25 14:12:56.318,v1.6.3,007660,이수페타시스,BASE,ENTER,75_SCORE,82,105800.0,0.4703668861712135,596.757128238678,28,0.2843601895734597,21.32733702659607,0.2843601895734597,21.32733702659607,0.2843601895734597,65.6300139427185,0.3795066413662239,110.07634329795837,0.4748338081671415,179.0719747543335,0.3795066413662239,295.12450551986694,,,,,,,,,,,2026-08-25 13:02:39.876,105800.0,67.0,4195.283571,20260825_007660_E009,2026-08-25 14:12:35.160,105800.0,82.0,0.0,2026-08-25 14:12:35.160,105800.0,82.0,FAIL,NO_60S_HIGH_GAP,,,,,,,,,
2026-08-25 14:12:56.327,v1.6.3,007660,이수페타시스,PRE_HISTORY,SKIP,NO_60S_HIGH_GAP,82,105800.0,0.4703668861712135,596.757128238678,28,0.2843601895734597,21.32733702659607,0.2843601895734597,21.32733702659607,0.2843601895734597,65.6300139427185,0.3795066413662239,110.07634329795837,0.4748338081671415,179.0719747543335,0.3795066413662239,295.12450551986694,,,,,,,,,,,2026-08-25 13:02:39.876,105800.0,67.0,4195.283571,20260825_007660_E009,2026-08-25 14:12:35.160,105800.0,82.0,0.0,2026-08-25 14:12:35.160,105800.0,82.0,FAIL,NO_60S_HIGH_GAP,,,NO_60S_HIGH_GAP,,,,,,
2026-08-25 14:12:56.331,v1.6.3,007660,이수페타시스,CONFIRM,PENDING,FIRST_75_SIGNAL,82,105800.0,0.4703668861712135,596.757128238678,28,0.2843601895734597,21.32733702659607,0.2843601895734597,21.32733702659607,0.2843601895734597,65.6300139427185,0.3795066413662239,110.07634329795837,0.4748338081671415,179.0719747543335,0.3795066413662239,295.12450551986694,,,,,,,,,,,2026-08-25 13:02:39.876,105800.0,67.0,4195.283571,20260825_007660_E009,2026-08-25 14:12:35.160,105800.0,82.0,0.0,2026-08-25 14:12:35.160,105800.0,82.0,FAIL,NO_60S_HIGH_GAP,,,,2026-08-25 14:12:35.160,105800.0,,,PENDING,FIRST_75_SIGNAL
2026-08-25 14:13:20.496,v1.6.3,007660,이수페타시스,CONFIRM,SKIP,TIMEOUT,,105600.0,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-25 13:02:39.876,105800.0,67.0,4195.283571,,,,,,2026-08-25 14:12:35.160,105800.0,82.0,FAIL,NO_60S_HIGH_GAP,,,,2026-08-25 14:12:35.160,105800.0,45.336276,-0.1890359168241966,FILTER_EXIT,PRE_FILTER_EXIT
2026-08-25 14:56:01.929,v1.6.3,080220,제주반도체,BASE,ENTER,75_SCORE,78,76700.0,0.13020833333333331,594.262776851654,19,0.0,0.0,0.5242463958060288,31.358620166778564,0.5242463958060288,65.45348882675171,0.7884362680683311,132.67351579666138,0.7884362680683311,163.67392134666443,0.7884362680683311,305.97481966018677,,,,,,,,,,,2026-08-25 14:16:43.134,76500.0,67.0,2327.625505,20260825_080220_E003,2026-08-25 14:55:30.759,76700.0,78.0,0.0,2026-08-25 14:55:30.759,76700.0,78.0,FAIL,NO_60S_HIGH_GAP,,,,,,,,,
2026-08-25 14:56:01.938,v1.6.3,080220,제주반도체,PRE_HISTORY,SKIP,NO_60S_HIGH_GAP,78,76700.0,0.13020833333333331,594.262776851654,19,0.0,0.0,0.5242463958060288,31.358620166778564,0.5242463958060288,65.45348882675171,0.7884362680683311,132.67351579666138,0.7884362680683311,163.67392134666443,0.7884362680683311,305.97481966018677,,,,,,,,,,,2026-08-25 14:16:43.134,76500.0,67.0,2327.625505,20260825_080220_E003,2026-08-25 14:55:30.759,76700.0,78.0,0.0,2026-08-25 14:55:30.759,76700.0,78.0,FAIL,NO_60S_HIGH_GAP,,,NO_60S_HIGH_GAP,,,,,,
2026-08-25 14:56:01.945,v1.6.3,080220,제주반도체,CONFIRM,PENDING,FIRST_75_SIGNAL,78,76700.0,0.13020833333333331,594.262776851654,19,0.0,0.0,0.5242463958060288,31.358620166778564,0.5242463958060288,65.45348882675171,0.7884362680683311,132.67351579666138,0.7884362680683311,163.67392134666443,0.7884362680683311,305.97481966018677,,,,,,,,,,,2026-08-25 14:16:43.134,76500.0,67.0,2327.625505,20260825_080220_E003,2026-08-25 14:55:30.759,76700.0,78.0,0.0,2026-08-25 14:55:30.759,76700.0,78.0,FAIL,NO_60S_HIGH_GAP,,,,2026-08-25 14:55:30.759,76700.0,,,PENDING,FIRST_75_SIGNAL
2026-08-25 14:56:40.593,v1.6.3,080220,제주반도체,CONFIRM,SKIP,TIMEOUT,67,76800.0,0.06506180871828238,597.8748970031738,19,0.0,0.0,0.1303780964797914,36.736398696899414,0.655307994757536,68.09501886367798,0.5235602094240838,136.06893301010132,0.9198423127463863,169.4099144935608,0.7874015748031495,308.10047793388367,-0.06514652461505094,36.736398696899414,-0.06514652461505094,36.736398696899414,,,,,,,2026-08-25 14:16:43.134,76500.0,67.0,2327.625505,20260825_080220_E003,2026-08-25 14:55:30.759,76700.0,78.0,0.0,2026-08-25 14:55:30.759,76700.0,78.0,FAIL,NO_60S_HIGH_GAP,,,,2026-08-25 14:55:30.759,76700.0,69.833726,0.1303780964797914,EVALUABLE,SCORED
2026-08-25 14:57:16.398,v1.6.3,257720,실리콘투,BASE,ENTER,75_SCORE,85,52000.0,0.19193857965451055,599.9299910068512,19,0.0,0.0,0.1926782273603083,34.12066030502319,0.1926782273603083,70.85705900192261,0.1926782273603083,136.31054782867432,0.3861003861003861,170.1895933151245,0.3861003861003861,306.8144459724426,,,,,,,,,,,2026-08-25 14:07:16.163,51900.0,74.0,2965.453388,20260825_257720_E008,2026-08-25 14:56:41.616,52000.0,85.0,0.0,2026-08-25 14:56:41.616,52000.0,85.0,FAIL,NO_60S_HIGH_GAP,,,,,,,,,
2026-08-25 14:57:16.422,v1.6.3,257720,실리콘투,PRE_HISTORY,SKIP,NO_60S_HIGH_GAP,85,52000.0,0.19193857965451055,599.9299910068512,19,0.0,0.0,0.1926782273603083,34.12066030502319,0.1926782273603083,70.85705900192261,0.1926782273603083,136.31054782867432,0.3861003861003861,170.1895933151245,0.3861003861003861,306.8144459724426,,,,,,,,,,,2026-08-25 14:07:16.163,51900.0,74.0,2965.453388,20260825_257720_E008,2026-08-25 14:56:41.616,52000.0,85.0,0.0,2026-08-25 14:56:41.616,52000.0,85.0,FAIL,NO_60S_HIGH_GAP,,,NO_60S_HIGH_GAP,,,,,,
2026-08-25 14:57:16.443,v1.6.3,257720,실리콘투,CONFIRM,PENDING,FIRST_75_SIGNAL,85,52000.0,0.19193857965451055,599.9299910068512,19,0.0,0.0,0.1926782273603083,34.12066030502319,0.1926782273603083,70.85705900192261,0.1926782273603083,136.31054782867432,0.3861003861003861,170.1895933151245,0.3861003861003861,306.8144459724426,,,,,,,,,,,2026-08-25 14:07:16.163,51900.0,74.0,2965.453388,20260825_257720_E008,2026-08-25 14:56:41.616,52000.0,85.0,0.0,2026-08-25 14:56:41.616,52000.0,85.0,FAIL,NO_60S_HIGH_GAP,,,,2026-08-25 14:56:41.616,52000.0,,,PENDING,FIRST_75_SIGNAL
2026-08-25 14:57:53.916,v1.6.3,257720,실리콘투,CONFIRM,SKIP,TIMEOUT,,51900.0,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-25 14:07:16.163,51900.0,74.0,2965.453388,,,,,,2026-08-25 14:56:41.616,52000.0,85.0,FAIL,NO_60S_HIGH_GAP,,,,2026-08-25 14:56:41.616,52000.0,72.299307,-0.19230769230769232,FILTER_EXIT,PRE_FILTER_EXIT
2026-08-25 15:43:10.605,v1.6.3,222800,심텍,BASE,ENTER,75_SCORE,80,116900.0,0.0,155.81746864318848,6,0.0,0.0,0.0,37.16739082336426,0.0,70.41657781600952,0.0,126.57700371742249,,,,,0.0,37.16739082336426,0.0,70.41657781600952,0.0,126.57700371742249,0.0,155.81746864318848,,,2026-08-25 12:21:42.851,110800.0,67.0,12053.099854,20260825_222800_E002,2026-08-25 12:25:39.460,111000.0,67.0,11816.491334,2026-08-25 15:42:35.951,116900.0,80.0,FAIL,PRICE_30S_NOT_UP,,,,,,,,,
2026-08-25 15:43:10.630,v1.6.3,222800,심텍,PRE_HISTORY,SKIP,PRICE_30S_NOT_UP,80,116900.0,0.0,155.81746864318848,6,0.0,0.0,0.0,37.16739082336426,0.0,70.41657781600952,0.0,126.57700371742249,,,,,0.0,37.16739082336426,0.0,70.41657781600952,0.0,126.57700371742249,0.0,155.81746864318848,,,2026-08-25 12:21:42.851,110800.0,67.0,12053.099854,20260825_222800_E002,2026-08-25 12:25:39.460,111000.0,67.0,11816.491334,2026-08-25 15:42:35.951,116900.0,80.0,FAIL,PRICE_30S_NOT_UP,,,PRICE_30S_NOT_UP,,,,,,
2026-08-25 15:43:10.650,v1.6.3,222800,심텍,CONFIRM,PENDING,FIRST_75_SIGNAL,80,116900.0,0.0,155.81746864318848,6,0.0,0.0,0.0,37.16739082336426,0.0,70.41657781600952,0.0,126.57700371742249,,,,,0.0,37.16739082336426,0.0,70.41657781600952,0.0,126.57700371742249,0.0,155.81746864318848,,,2026-08-25 12:21:42.851,110800.0,67.0,12053.099854,20260825_222800_E002,2026-08-25 12:25:39.460,111000.0,67.0,11816.491334,2026-08-25 15:42:35.951,116900.0,80.0,FAIL,PRICE_30S_NOT_UP,,,,2026-08-25 15:42:35.951,116900.0,,,PENDING,FIRST_75_SIGNAL
2026-08-25 15:43:52.856,v1.6.3,222800,심텍,CONFIRM,SKIP,TIMEOUT,74,116900.0,0.0,197.07660388946533,7,0.0,0.0,0.0,41.259135246276855,0.0,78.42652606964111,0.0,111.67571306228638,0.0,167.83613896369934,,,0.0,41.259135246276855,0.0,78.42652606964111,0.0,111.67571306228638,0.0,167.83613896369934,,,2026-08-25 12:21:42.851,110800.0,67.0,12053.099854,20260825_222800_E002,2026-08-25 12:25:39.460,111000.0,67.0,11816.491334,2026-08-25 15:42:35.951,116900.0,80.0,FAIL,PRICE_30S_NOT_UP,,,,2026-08-25 15:42:35.951,116900.0,76.90524,0.0,EVALUABLE,SCORED
2026-08-25 16:49:35.133,v1.6.3,161890,한국콜마,BASE,ENTER,75_SCORE,82,150000.0,0.5964214711729622,582.0563488006592,16,0.0,0.0,-0.19960079840319359,44.03839731216431,-0.19960079840319359,44.03839731216431,-0.19960079840319359,123.03324174880981,-0.06662225183211193,162.92148232460022,-0.13315579227696406,278.2173914909363,,,,,,,,,,,2026-08-25 14:00:20.703,150400.0,71.0,10121.629065,20260825_161890_E007,2026-08-25 16:49:02.332,150000.0,82.0,0.0,2026-08-25 16:49:02.332,150000.0,82.0,FAIL,PRICE_30S_NOT_UP,,,,,,,,,
2026-08-25 16:49:35.141,v1.6.3,161890,한국콜마,PRE_HISTORY,SKIP,PRICE_30S_NOT_UP,82,150000.0,0.5964214711729622,582.0563488006592,16,0.0,0.0,-0.19960079840319359,44.03839731216431,-0.19960079840319359,44.03839731216431,-0.19960079840319359,123.03324174880981,-0.06662225183211193,162.92148232460022,-0.13315579227696406,278.2173914909363,,,,,,,,,,,2026-08-25 14:00:20.703,150400.0,71.0,10121.629065,20260825_161890_E007,2026-08-25 16:49:02.332,150000.0,82.0,0.0,2026-08-25 16:49:02.332,150000.0,82.0,FAIL,PRICE_30S_NOT_UP,,,PRICE_30S_NOT_UP,,,,,,
2026-08-25 16:49:35.146,v1.6.3,161890,한국콜마,CONFIRM,PENDING,FIRST_75_SIGNAL,82,150000.0,0.5964214711729622,582.0563488006592,16,0.0,0.0,-0.19960079840319359,44.03839731216431,-0.19960079840319359,44.03839731216431,-0.19960079840319359,123.03324174880981,-0.06662225183211193,162.92148232460022,-0.13315579227696406,278.2173914909363,,,,,,,,,,,2026-08-25 14:00:20.703,150400.0,71.0,10121.629065,20260825_161890_E007,2026-08-25 16:49:02.332,150000.0,82.0,0.0,2026-08-25 16:49:02.332,150000.0,82.0,FAIL,PRICE_30S_NOT_UP,,,,2026-08-25 16:49:02.332,150000.0,,,PENDING,FIRST_75_SIGNAL
2026-08-25 16:50:17.867,v1.6.3,161890,한국콜마,CONFIRM,SKIP,TIMEOUT,71,150000.0,0.5964214711729622,590.0858535766602,16,0.0,0.0,0.0,40.296871185302734,0.0,40.296871185302734,-0.19960079840319359,121.14308738708496,-0.19960079840319359,163.33011293411255,-0.13315579227696406,281.74256348609924,0.0,40.296871185302734,0.0,40.296871185302734,,,,,,,2026-08-25 14:00:20.703,150400.0,71.0,10121.629065,20260825_161890_E007,2026-08-25 16:49:02.332,150000.0,82.0,0.0,2026-08-25 16:49:02.332,150000.0,82.0,FAIL,PRICE_30S_NOT_UP,,,,2026-08-25 16:49:02.332,150000.0,75.535475,0.0,EVALUABLE,SCORED
2026-08-25 19:19:29.065,v1.6.3,005290,동진쎄미켐,BASE,ENTER,75_SCORE,83,43650.0,1.5783540022547913,528.7724030017853,11,0.0,0.0,-0.9080590238365494,39.315598011016846,-0.7954545454545454,79.39885592460632,-0.6825938566552902,123.18097066879272,-0.6825938566552902,161.86844730377197,-0.7954545454545454,285.4157269001007,,,,,,,,,,,2026-08-25 13:41:36.292,44000.0,66.0,20229.44781,20260825_005290_E002,2026-08-25 19:18:45.740,43650.0,83.0,0.0,2026-08-25 19:18:45.740,43650.0,83.0,FAIL,PRICE_30S_NOT_UP,,,,,,,,,
2026-08-25 19:19:29.076,v1.6.3,005290,동진쎄미켐,PRE_HISTORY,SKIP,PRICE_30S_NOT_UP,83,43650.0,1.5783540022547913,528.7724030017853,11,0.0,0.0,-0.9080590238365494,39.315598011016846,-0.7954545454545454,79.39885592460632,-0.6825938566552902,123.18097066879272,-0.6825938566552902,161.86844730377197,-0.7954545454545454,285.4157269001007,,,,,,,,,,,2026-08-25 13:41:36.292,44000.0,66.0,20229.44781,20260825_005290_E002,2026-08-25 19:18:45.740,43650.0,83.0,0.0,2026-08-25 19:18:45.740,43650.0,83.0,FAIL,PRICE_30S_NOT_UP,,,PRICE_30S_NOT_UP,,,,,,
2026-08-25 19:19:29.083,v1.6.3,005290,동진쎄미켐,CONFIRM,PENDING,FIRST_75_SIGNAL,83,43650.0,1.5783540022547913,528.7724030017853,11,0.0,0.0,-0.9080590238365494,39.315598011016846,-0.7954545454545454,79.39885592460632,-0.6825938566552902,123.18097066879272,-0.6825938566552902,161.86844730377197,-0.7954545454545454,285.4157269001007,,,,,,,,,,,2026-08-25 13:41:36.292,44000.0,66.0,20229.44781,20260825_005290_E002,2026-08-25 19:18:45.740,43650.0,83.0,0.0,2026-08-25 19:18:45.740,43650.0,83.0,FAIL,PRICE_30S_NOT_UP,,,,2026-08-25 19:18:45.740,43650.0,,,PENDING,FIRST_75_SIGNAL
2026-08-25 19:20:19.878,v1.6.3,005290,동진쎄미켐,CONFIRM,SKIP,TIMEOUT,57,43650.0,1.5783540022547913,582.7601823806763,12,0.0,0.0,0.0,53.98777937889099,0.0,53.98777937889099,-0.7954545454545454,133.38663530349731,-0.6825938566552902,177.16875004768372,-0.6825938566552902,297.76875257492065,0.0,53.98777937889099,0.0,53.98777937889099,,,,,,,2026-08-25 13:41:36.292,44000.0,66.0,20229.44781,,,,,,2026-08-25 19:18:45.740,43650.0,83.0,FAIL,PRICE_30S_NOT_UP,,,,2026-08-25 19:18:45.740,43650.0,94.137976,0.0,EVALUABLE,SCORED
2026-08-25 19:55:36.615,v1.6.3,257720,실리콘투,PRE_HISTORY,SKIP,PRICE_30S_NOT_UP,85,51900.0,0.3838771593090211,579.1274864673615,18,0.0,0.0,0.0,35.995941400527954,0.19305019305019305,72.77583813667297,0.19305019305019305,105.05124092102051,0.0,170.9956395626068,0.19305019305019305,309.2177402973175,,,,,,,,,,,2026-08-25 14:07:16.163,51900.0,74.0,20867.414284,20260825_257720_E010,2026-08-25 19:55:03.577,51900.0,85.0,0.0,2026-08-25 14:56:41.616,52000.0,85.0,FAIL,NO_60S_HIGH_GAP,,,PRICE_30S_NOT_UP,,,,,,
